Ticket_ID,Customer_ID,Customer_Name,Customer_Email,Customer_Country,Customer_Language,Channel,Query_Category,Query_Subcategory,Customer_Query_Text,Intent_Detected,Sentiment_Score,Priority_Level,AI_Response_Text,Human_Escalation_Flag,Resolution_Status,Resolution_Time,Customer_Feedback_Rating,Follow_Up_Required,Timestamp
TKT-11131,CUST-6131,User1131,user1131@example.com,India,German,Web,Account,Bug Report,Customer is facing an issue and needs support.,Complaint,-0.01,Low,AI provided a helpful response.,FALSE,Pending,6,3,TRUE,2025-12-29T16:15:19.728667
TKT-11132,CUST-6132,User1132,user1132@example.com,France,French,Chat,Account,Login Issue,Customer is facing an issue and needs support.,Request Info,0.03,High,AI provided a helpful response.,FALSE,Resolved,3,1,FALSE,2025-12-11T18:11:19.728667
TKT-11133,CUST-6133,User1133,user1133@example.com,Germany,German,Chat,Technical,Login Issue,Customer is facing an issue and needs support.,Request Info,0.71,Medium,AI provided a helpful response.,TRUE,Resolved,16,1,TRUE,2025-12-10T09:43:19.728667
TKT-11134,CUST-6134,User1134,user1134@example.com,Canada,German,Web,Account,Refund Request,Customer is facing an issue and needs support.,Get Help,-0.96,Low,AI provided a helpful response.,TRUE,Pending,42,2,FALSE,2026-01-11T09:24:19.728667
TKT-11135,CUST-6135,User1135,user1135@example.com,Pakistan,English,Web,Billing,Bug Report,Customer is facing an issue and needs support.,Complaint,0.52,Medium,AI provided a helpful response.,FALSE,Resolved,53,2,FALSE,2025-12-12T12:29:19.728667
TKT-11136,CUST-6136,User1136,user1136@example.com,France,French,Web,Product,Bug Report,Customer is facing an issue and needs support.,Complaint,-0.04,Critical,AI provided a helpful response.,FALSE,Escalated,11,2,TRUE,2026-01-04T19:43:19.728667
TKT-11137,CUST-6137,User1137,user1137@example.com,Pakistan,English,Web,Delivery,Refund Request,Customer is facing an issue and needs support.,Complaint,-0.44,High,AI provided a helpful response.,FALSE,Pending,53,3,FALSE,2025-12-30T02:08:19.728667
TKT-11138,CUST-6138,User1138,user1138@example.com,India,French,WhatsApp,Billing,Payment Failure,Customer is facing an issue and needs support.,Cancel Service,0.14,Critical,AI provided a helpful response.,TRUE,Resolved,25,4,TRUE,2025-12-18T07:01:19.728667
TKT-11139,CUST-6139,User1139,user1139@example.com,Germany,Urdu,Email,Product,General Inquiry,Customer is facing an issue and needs support.,Cancel Service,0.29,Low,AI provided a helpful response.,TRUE,Pending,51,4,FALSE,2026-01-26T23:09:19.728667
TKT-11140,CUST-6140,User1140,user1140@example.com,India,English,Email,Billing,Bug Report,Customer is facing an issue and needs support.,Complaint,0.35,Critical,AI provided a helpful response.,TRUE,Resolved,40,5,TRUE,2026-01-26T22:41:19.728667
TKT-11141,CUST-6141,User1141,user1141@example.com,India,Arabic,Web,Product,Refund Request,Customer is facing an issue and needs support.,Request Info,-0.37,Medium,AI provided a helpful response.,FALSE,Resolved,57,3,TRUE,2026-01-04T04:12:19.728667
TKT-11142,CUST-6142,User1142,user1142@example.com,India,Urdu,Chat,Billing,Bug Report,Customer is facing an issue and needs support.,Get Help,0.09,Low,AI provided a helpful response.,TRUE,Resolved,22,5,FALSE,2026-01-05T17:40:19.728667
TKT-11143,CUST-6143,User1143,user1143@example.com,USA,Hindi,WhatsApp,Billing,Payment Failure,Customer is facing an issue and needs support.,Request Info,0.19,High,AI provided a helpful response.,TRUE,Resolved,72,4,TRUE,2026-01-27T12:21:19.728667
TKT-11144,CUST-6144,User1144,user1144@example.com,Canada,German,Email,Billing,General Inquiry,Customer is facing an issue and needs support.,Complaint,0.49,High,AI provided a helpful response.,FALSE,Resolved,55,2,FALSE,2026-02-04T17:07:19.728667
TKT-11145,CUST-6145,User1145,user1145@example.com,USA,English,Web,Account,General Inquiry,Customer is facing an issue and needs support.,Cancel Service,0.85,Low,AI provided a helpful response.,FALSE,Escalated,38,1,FALSE,2026-01-16T03:17:19.728667
TKT-11146,CUST-6146,User1146,user1146@example.com,UK,English,Chat,Technical,Login Issue,Customer is facing an issue and needs support.,Request Info,-0.8,Low,AI provided a helpful response.,TRUE,Escalated,37,4,FALSE,2026-02-01T08:00:19.728667
TKT-11147,CUST-6147,User1147,user1147@example.com,Pakistan,Hindi,Web,Billing,Bug Report,Customer is facing an issue and needs support.,Request Info,-0.26,High,AI provided a helpful response.,FALSE,Pending,72,2,FALSE,2026-01-12T20:48:19.728667
TKT-11148,CUST-6148,User1148,user1148@example.com,Pakistan,Arabic,Chat,Technical,Refund Request,Customer is facing an issue and needs support.,Cancel Service,0.91,High,AI provided a helpful response.,TRUE,Pending,62,2,TRUE,2026-01-27T02:35:19.728667
TKT-11149,CUST-6149,User1149,user1149@example.com,Germany,Hindi,Chat,Technical,General Inquiry,Customer is facing an issue and needs support.,Get Help,-0.41,Medium,AI provided a helpful response.,FALSE,Escalated,61,3,FALSE,2025-12-30T10:35:19.728667
TKT-11150,CUST-6150,User1150,user1150@example.com,Pakistan,English,WhatsApp,Product,Refund Request,Customer is facing an issue and needs support.,Complaint,-0.77,High,AI provided a helpful response.,FALSE,Escalated,27,3,FALSE,2026-02-04T07:56:19.728667
TKT-11151,CUST-6151,User1151,user1151@example.com,Pakistan,Urdu,Web,Delivery,Login Issue,Customer is facing an issue and needs support.,Get Help,-0.81,High,AI provided a helpful response.,FALSE,Resolved,63,4,FALSE,2026-02-01T19:17:19.728667
TKT-11152,CUST-6152,User1152,user1152@example.com,Canada,German,WhatsApp,Product,Bug Report,Customer is facing an issue and needs support.,Request Info,-0.14,High,AI provided a helpful response.,TRUE,Escalated,28,1,TRUE,2026-02-08T23:22:19.728667
TKT-11153,CUST-6153,User1153,user1153@example.com,Australia,German,Chat,Account,Refund Request,Customer is facing an issue and needs support.,Request Info,-0.94,High,AI provided a helpful response.,TRUE,Escalated,14,1,TRUE,2026-01-23T05:23:19.728667
TKT-11154,CUST-6154,User1154,user1154@example.com,Canada,Urdu,Chat,Technical,Login Issue,Customer is facing an issue and needs support.,Get Help,0.27,Critical,AI provided a helpful response.,TRUE,Pending,36,3,FALSE,2025-12-13T10:28:19.728667
TKT-11155,CUST-6155,User1155,user1155@example.com,UK,Arabic,Email,Billing,Bug Report,Customer is facing an issue and needs support.,Get Help,-0.86,High,AI provided a helpful response.,TRUE,Resolved,59,5,FALSE,2026-01-12T02:19:19.728667
TKT-11156,CUST-6156,User1156,user1156@example.com,Pakistan,Arabic,WhatsApp,Billing,Payment Failure,Customer is facing an issue and needs support.,Complaint,-0.91,High,AI provided a helpful response.,TRUE,Resolved,14,1,TRUE,2026-01-07T04:00:19.728667
TKT-11157,CUST-6157,User1157,user1157@example.com,Canada,Arabic,Web,Technical,Payment Failure,Customer is facing an issue and needs support.,Get Help,0.54,Medium,AI provided a helpful response.,TRUE,Escalated,16,2,FALSE,2025-12-19T21:46:19.728667
TKT-11158,CUST-6158,User1158,user1158@example.com,Canada,Urdu,Email,Product,Payment Failure,Customer is facing an issue and needs support.,Get Help,-0.57,High,AI provided a helpful response.,FALSE,Escalated,26,3,TRUE,2025-12-12T05:03:19.728667
TKT-11159,CUST-6159,User1159,user1159@example.com,Pakistan,German,Chat,Technical,Payment Failure,Customer is facing an issue and needs support.,Cancel Service,0.19,High,AI provided a helpful response.,TRUE,Resolved,53,4,FALSE,2026-01-16T02:40:19.728667
TKT-11160,CUST-6160,User1160,user1160@example.com,Canada,English,Web,Product,Refund Request,Customer is facing an issue and needs support.,Get Help,-0.82,High,AI provided a helpful response.,TRUE,Resolved,72,2,FALSE,2026-01-27T13:26:19.728667
TKT-11161,CUST-6161,User1161,user1161@example.com,USA,Hindi,WhatsApp,Billing,Login Issue,Customer is facing an issue and needs support.,Get Help,-0.8,High,AI provided a helpful response.,FALSE,Pending,20,2,TRUE,2025-12-26T06:33:19.728667
TKT-11162,CUST-6162,User1162,user1162@example.com,Germany,Urdu,WhatsApp,Delivery,Login Issue,Customer is facing an issue and needs support.,Cancel Service,-0.29,Medium,AI provided a helpful response.,TRUE,Resolved,14,5,TRUE,2025-12-06T01:37:19.728667
TKT-11163,CUST-6163,User1163,user1163@example.com,UK,Urdu,WhatsApp,Account,Refund Request,Customer is facing an issue and needs support.,Request Info,0.6,Critical,AI provided a helpful response.,TRUE,Resolved,9,1,FALSE,2026-02-02T15:38:19.728667
TKT-11164,CUST-6164,User1164,user1164@example.com,India,English,WhatsApp,Account,General Inquiry,Customer is facing an issue and needs support.,Get Help,-0.3,Medium,AI provided a helpful response.,TRUE,Escalated,48,1,FALSE,2026-01-24T12:16:19.728667
TKT-11165,CUST-6165,User1165,user1165@example.com,Canada,English,Chat,Billing,Refund Request,Customer is facing an issue and needs support.,Request Info,0.32,Low,AI provided a helpful response.,TRUE,Pending,2,3,TRUE,2026-02-03T14:50:19.728667
TKT-11166,CUST-6166,User1166,user1166@example.com,USA,German,Web,Account,Login Issue,Customer is facing an issue and needs support.,Cancel Service,-0.45,Low,AI provided a helpful response.,TRUE,Resolved,18,1,FALSE,2025-12-02T23:52:19.728667
TKT-11167,CUST-6167,User1167,user1167@example.com,Canada,Hindi,Chat,Account,General Inquiry,Customer is facing an issue and needs support.,Get Help,-0.07,Medium,AI provided a helpful response.,FALSE,Escalated,32,2,FALSE,2025-12-28T18:57:19.728667
TKT-11168,CUST-6168,User1168,user1168@example.com,Australia,English,Email,Account,Login Issue,Customer is facing an issue and needs support.,Get Help,0.34,High,AI provided a helpful response.,TRUE,Pending,19,5,FALSE,2026-02-09T01:51:19.728667
TKT-11169,CUST-6169,User1169,user1169@example.com,USA,German,Web,Delivery,Login Issue,Customer is facing an issue and needs support.,Get Help,0.91,Critical,AI provided a helpful response.,FALSE,Escalated,69,2,FALSE,2026-01-04T07:29:19.728667
TKT-11170,CUST-6170,User1170,user1170@example.com,UAE,Hindi,Chat,Product,Refund Request,Customer is facing an issue and needs support.,Complaint,0.52,Medium,AI provided a helpful response.,FALSE,Escalated,50,2,TRUE,2025-12-02T16:44:19.728667
TKT-11171,CUST-6171,User1171,user1171@example.com,Canada,Arabic,Chat,Billing,Bug Report,Customer is facing an issue and needs support.,Cancel Service,0.64,High,AI provided a helpful response.,FALSE,Escalated,15,2,TRUE,2026-02-08T04:02:19.728667
TKT-11172,CUST-6172,User1172,user1172@example.com,Germany,Arabic,WhatsApp,Billing,Payment Failure,Customer is facing an issue and needs support.,Complaint,-0.46,Medium,AI provided a helpful response.,TRUE,Resolved,66,4,TRUE,2025-12-08T01:42:19.728667
TKT-11173,CUST-6173,User1173,user1173@example.com,India,English,Chat,Delivery,Payment Failure,Customer is facing an issue and needs support.,Complaint,0.82,Low,AI provided a helpful response.,TRUE,Escalated,61,3,TRUE,2026-01-25T10:31:19.728667
TKT-11174,CUST-6174,User1174,user1174@example.com,USA,English,Email,Product,Login Issue,Customer is facing an issue and needs support.,Request Info,-0.2,Medium,AI provided a helpful response.,TRUE,Pending,54,5,FALSE,2026-01-13T00:59:19.728667
TKT-11175,CUST-6175,User1175,user1175@example.com,Pakistan,French,WhatsApp,Account,Payment Failure,Customer is facing an issue and needs support.,Complaint,0.53,Medium,AI provided a helpful response.,FALSE,Resolved,36,2,FALSE,2025-12-17T05:33:19.728667
TKT-11176,CUST-6176,User1176,user1176@example.com,UAE,Arabic,WhatsApp,Technical,General Inquiry,Customer is facing an issue and needs support.,Request Info,-0.59,Critical,AI provided a helpful response.,FALSE,Pending,50,5,TRUE,2026-01-28T22:18:19.728667
TKT-11177,CUST-6177,User1177,user1177@example.com,India,Hindi,Chat,Delivery,General Inquiry,Customer is facing an issue and needs support.,Complaint,-0.67,Medium,AI provided a helpful response.,TRUE,Escalated,12,3,FALSE,2025-12-07T11:04:19.728667
TKT-11178,CUST-6178,User1178,user1178@example.com,Australia,French,Email,Delivery,Payment Failure,Customer is facing an issue and needs support.,Complaint,-0.29,Critical,AI provided a helpful response.,FALSE,Resolved,25,5,TRUE,2026-01-14T01:08:19.728667
TKT-11179,CUST-6179,User1179,user1179@example.com,India,Arabic,Email,Account,Payment Failure,Customer is facing an issue and needs support.,Get Help,0.95,Critical,AI provided a helpful response.,FALSE,Escalated,51,2,TRUE,2026-01-10T21:52:19.728667
TKT-11180,CUST-6180,User1180,user1180@example.com,Canada,English,Web,Account,Payment Failure,Customer is facing an issue and needs support.,Complaint,0.69,Low,AI provided a helpful response.,FALSE,Resolved,54,5,FALSE,2026-01-21T10:47:19.728667
TKT-11181,CUST-6181,User1181,user1181@example.com,Pakistan,Arabic,WhatsApp,Account,Bug Report,Customer is facing an issue and needs support.,Get Help,0.74,Medium,AI provided a helpful response.,FALSE,Pending,67,2,FALSE,2026-01-27T08:26:19.728667
TKT-11182,CUST-6182,User1182,user1182@example.com,UK,German,Chat,Product,General Inquiry,Customer is facing an issue and needs support.,Cancel Service,0.33,Low,AI provided a helpful response.,FALSE,Resolved,67,2,TRUE,2025-12-25T09:47:19.728667
TKT-11183,CUST-6183,User1183,user1183@example.com,USA,Urdu,Email,Technical,Bug Report,Customer is facing an issue and needs support.,Get Help,-0.48,Medium,AI provided a helpful response.,FALSE,Resolved,52,3,FALSE,2025-12-15T08:25:19.728667
TKT-11184,CUST-6184,User1184,user1184@example.com,USA,Urdu,WhatsApp,Billing,General Inquiry,Customer is facing an issue and needs support.,Get Help,0.32,Critical,AI provided a helpful response.,TRUE,Pending,51,1,FALSE,2025-12-28T16:34:19.728667
TKT-11185,CUST-6185,User1185,user1185@example.com,UK,English,WhatsApp,Billing,Refund Request,Customer is facing an issue and needs support.,Get Help,0.15,Low,AI provided a helpful response.,FALSE,Resolved,63,2,FALSE,2026-02-04T03:02:19.728667
TKT-11186,CUST-6186,User1186,user1186@example.com,UK,German,Chat,Delivery,Refund Request,Customer is facing an issue and needs support.,Cancel Service,-0.41,Low,AI provided a helpful response.,TRUE,Escalated,59,3,TRUE,2026-01-26T21:21:19.728667
TKT-11187,CUST-6187,User1187,user1187@example.com,USA,Urdu,WhatsApp,Delivery,Payment Failure,Customer is facing an issue and needs support.,Request Info,0.64,Medium,AI provided a helpful response.,FALSE,Resolved,42,4,FALSE,2026-01-19T09:46:19.728667
TKT-11188,CUST-6188,User1188,user1188@example.com,Canada,Urdu,Email,Product,Bug Report,Customer is facing an issue and needs support.,Get Help,0.3,High,AI provided a helpful response.,FALSE,Escalated,30,4,TRUE,2026-01-10T20:37:19.728667
TKT-11189,CUST-6189,User1189,user1189@example.com,USA,English,Chat,Product,General Inquiry,Customer is facing an issue and needs support.,Cancel Service,0.87,Low,AI provided a helpful response.,FALSE,Resolved,37,3,FALSE,2026-01-02T16:46:19.728667
TKT-11190,CUST-6190,User1190,user1190@example.com,Pakistan,Urdu,Chat,Delivery,Refund Request,Customer is facing an issue and needs support.,Cancel Service,-0.97,Critical,AI provided a helpful response.,FALSE,Resolved,11,4,FALSE,2026-01-29T00:40:19.728667
TKT-11191,CUST-6191,User1191,user1191@example.com,Pakistan,Arabic,Web,Account,Refund Request,Customer is facing an issue and needs support.,Get Help,0.96,Medium,AI provided a helpful response.,FALSE,Escalated,33,4,FALSE,2025-12-17T03:20:19.728667
TKT-11192,CUST-6192,User1192,user1192@example.com,USA,English,Web,Delivery,Refund Request,Customer is facing an issue and needs support.,Complaint,0.23,High,AI provided a helpful response.,FALSE,Escalated,44,3,FALSE,2025-12-26T08:57:19.728667
TKT-11193,CUST-6193,User1193,user1193@example.com,Australia,French,Web,Product,Payment Failure,Customer is facing an issue and needs support.,Request Info,0.49,Low,AI provided a helpful response.,TRUE,Escalated,48,4,FALSE,2025-12-22T19:26:19.728667
TKT-11194,CUST-6194,User1194,user1194@example.com,Canada,Arabic,Email,Technical,Payment Failure,Customer is facing an issue and needs support.,Complaint,0,High,AI provided a helpful response.,FALSE,Pending,43,5,FALSE,2025-12-23T21:40:19.728667
TKT-11195,CUST-6195,User1195,user1195@example.com,Germany,English,Email,Account,General Inquiry,Customer is facing an issue and needs support.,Complaint,0.31,Critical,AI provided a helpful response.,TRUE,Pending,58,3,TRUE,2026-01-24T19:37:19.728667
TKT-11196,CUST-6196,User1196,user1196@example.com,Germany,Hindi,WhatsApp,Account,Refund Request,Customer is facing an issue and needs support.,Get Help,0.35,Critical,AI provided a helpful response.,FALSE,Resolved,43,2,FALSE,2025-12-24T16:41:19.728667
TKT-11197,CUST-6197,User1197,user1197@example.com,UK,English,Web,Product,Login Issue,Customer is facing an issue and needs support.,Get Help,-0.19,High,AI provided a helpful response.,FALSE,Pending,34,4,FALSE,2026-02-03T17:36:19.728667
TKT-11198,CUST-6198,User1198,user1198@example.com,UAE,Hindi,Web,Billing,General Inquiry,Customer is facing an issue and needs support.,Complaint,0.82,Medium,AI provided a helpful response.,TRUE,Escalated,16,4,FALSE,2025-12-07T00:53:19.728667
TKT-11199,CUST-6199,User1199,user1199@example.com,UK,Urdu,Chat,Account,Refund Request,Customer is facing an issue and needs support.,Cancel Service,-0.79,Medium,AI provided a helpful response.,FALSE,Pending,23,5,FALSE,2026-02-06T15:55:19.728667
